Job Code,Date Accessed,Full URL,Title,Agency,Pay scale & grade,Remote job,Telework eligible,Travel Required,Relocation expenses reimbursed,Appointment type,Work schedule,Hiring Process,Promotion Potential,Supervisory Status,Security Clearance,Drug Test,salary_min,salary_max,Keyword
821969900,2024-12-08,https://www.usajobs.gov/job/821969900,Engineering Equipment Operator (Fire),Department of the Interior,WG 8,No,No,Occasional travel - You may be expected to travel for this position.,No,Permanent,Full-time,Competitive,8,No,Not Required,Yes,27.52,32.11,Data Engineer
821970900,2024-12-08,https://www.usajobs.gov/job/821970900,PROGRAM ANALYST,Department of the Air Force,GS 12,No,Yes—as determined by the agency policy.,Occasional travel - You may be expected to travel for this position.,Yes—You may qualify for reimbursement of relocation expenses in accordance with agency policy.,Permanent,Full-time,Competitive,12,No,Sensitive Compartmented Information,Yes,86962,113047,Data Analyst
821971200,2024-12-08,https://www.usajobs.gov/job/821971200,Senior Data Scientist,Office of the Director of National Intelligence,GS 13 - 14,No,No,25% or less - You may be expected to travel for this position.,No,Multiple Appointment Types,Full-time,Excepted,None,No,Sensitive Compartmented Information,No,117962,181216,"Data Analyst, Data Engineer, Data Scientist"
821972700,2024-12-08,https://www.usajobs.gov/job/821972700,Senior Data Scientist,Office of the Director of National Intelligence,GS 14,No,No,25% or less - You may be expected to travel for this position.,Yes—You may qualify for reimbursement of relocation expenses in accordance with agency policy.,Permanent,Full-time,Excepted,None,No,Sensitive Compartmented Information,Yes,139395,181216,"Data Analyst, Data Engineer, Data Scientist"
821974100,2024-12-08,https://www.usajobs.gov/job/821974100,INDUSTRIAL ENGINEERING TECHNICIAN,Department of the Air Force,GS 9 - 11,No,Yes—as determined by the agency policy.,Occasional travel - May be required to travel by military or commercial aircraft in the performance of temporary duty assignments.,No,Permanent,Multiple Schedules,Competitive,11,No,Other,No,59966,94317,Data Engineer
821976100,2024-12-08,https://www.usajobs.gov/job/821976100,CORRESPONDENCE ANALYST,Department of Homeland Security,GS 7 - 9,No,Yes—as determined by the agency policy.,Not required,No,Permanent,Full-time,Competitive,12,No,Secret,Yes,55924,88926,Data Analyst
821977700,2024-12-08,https://www.usajobs.gov/job/821977700,General Engineer,Department of the Army,GS 7 - 12,No,No,Occasional travel - You may be expected to travel up to 5% of the time for this position.,"Yes—Permanent change of station (PCS) allowances may be authorized, but DoD National Relocation Program (DNRP) services are not authorized.",Permanent,Full-time,Competitive,12,No,Secret,No,49025,113047,Data Engineer
821979800,2024-12-08,https://www.usajobs.gov/job/821979800,FORCE DESIGN ANALYST,Department of the Army,GS 11,No,Yes—as determined by the agency policy.,Occasional travel - You may be expected to travel for this position.,No,"Multiple Appointment Types - Position may be filled as a time-limited promotion, reassignment or change to lower grade not to exceed (NTE) 1 year by a current permanent Army employee. Extensions may be possible in accordance with guidance on the job announcement.",Full-time,Competitive,None,No,Secret,No,82764,107590,Data Analyst
821980000,2024-12-08,https://www.usajobs.gov/job/821980000,FORCE DESIGN ANALYST,Department of the Army,GS 11,No,Yes—as determined by the agency policy.,Occasional travel - You may be expected to travel for this position.,No,Temporary - Temporary Appointment NTE - Position may be filled as a Temporary Appointment NTE 1 year. Extensions may be possible in accordance with guidance on the job announcement.,Full-time,Competitive,None,No,Secret,No,82764,107590,Data Analyst
821980300,2024-12-08,https://www.usajobs.gov/job/821980300,FINANCIAL MANAGEMENT ANALYST,Department of the Navy,GS 11 - 12,No,"Yes—This position is eligible for part time, substantial or ad-hoc telework at the discretion of management.",Occasional travel - You may be expected to travel for this position.,Yes—Relocation expenses (i.e. PCS) for candidates outside of the commuting area are authorized in accordance with applicable travel regulations and Department of Navy policy.,Permanent,Full-time,Competitive,12,No,Secret,No,62107,96770,Data Analyst
821981400,2024-12-08,https://www.usajobs.gov/job/821981400,FINANCIAL MANAGEMENT ANALYST,Department of the Navy,GS 11 - 12,No,"Yes—This position is eligible for part time, substantial or ad-hoc telework at the discretion of management.",Occasional travel - You may be expected to travel for this position.,Yes—Relocation expenses (i.e. PCS) for candidates outside of the commuting area are authorized in accordance with applicable travel regulations and Department of Navy policy.,Permanent,Full-time,Competitive,12,No,Secret,No,62107,96770,Data Analyst
821982100,2024-12-08,https://www.usajobs.gov/job/821982100,Program Analyst,Department of Labor,GS 14,No,Yes—Current DOL policy requires on-site work at least 5 days per pay period,25% or less - You may be expected to travel for this position.,No,Permanent,Full-time,Competitive,14,No,Not Required,No,139395,181216,Data Analyst
821982900,2024-12-08,https://www.usajobs.gov/job/821982900,Civil Engineer,Department of Transportation,FV I,Yes—as determined by the agency policy.,50% or less - The job may require up to 50% travel.,No,FV I,Permanent,Full-time,Excepted,NA,No,Other,No,92964,144081,Data Engineer
821985500,2024-12-08,https://www.usajobs.gov/job/821985500,Operations Research Analyst,Department of the Army,GS 14,No,Yes—as determined by the agency policy.,25% or less - You may be expected to travel for this position.,No,Permanent,Full-time,Competitive,None,No,Secret,No,139395,181216,Data Analyst
821985900,2024-12-08,https://www.usajobs.gov/job/821985900,Supervisory Budget Analyst,Department of the Army,GS 13,No,Yes—as determined by the agency policy.,Occasional travel - You may be expected to travel for this position.,Yes—You may qualify for reimbursement of relocation expenses in accordance with agency policy.,Permanent,Full-time,Competitive,None,Yes,Secret,No,104887,136357,Data Analyst
821986400,2024-12-08,https://www.usajobs.gov/job/821986400,OPERATIONS RESEARCH ANALYST,Department of the Navy,DP 4,No,No,Occasional travel - You may be expected to travel for this position.,No,Permanent,Full-time,Competitive,None,No,Secret,No,101121,156323,Data Analyst
821989000,2024-12-08,https://www.usajobs.gov/job/821989000,"Aerospace Engineer, AST, Aerospace Flight Systems (Direct Hire)",National Aeronautics and Space Administration,GS 13,No,Yes—as determined by the agency policy.,Occasional travel - You may be expected to travel for this position.,No,Permanent,Full-time,Competitive,13,No,Not Required,No,119254,155034,Data Engineer
821990400,2024-12-08,https://www.usajobs.gov/job/821990400,Program Analyst,General Services Administration,GS 11,Yes,"Not applicable, this is a remote position.",Occasional travel - Occasional travel may be required.,No,Permanent,Full-time,Competitive,12,No,Other,No,72553,117400,Data Analyst
821990700,2024-12-08,https://www.usajobs.gov/job/821990700,Budget Analyst,Department of the Interior,GS 11,No,Yes—as determined by the agency policy.,Not required,Yes—You may qualify for reimbursement of relocation expenses in accordance with agency policy.,Permanent,Full-time - You may be required to work overtime.,Competitive,None,No,Not Required,No,72553,94317,Data Analyst
821990900,2024-12-08,https://www.usajobs.gov/job/821990900,FINANCIAL MANAGEMENT ANALYST,Department of Defense,GS 7 - 11,No,Yes—as determined by the agency policy.,25% or less - There is no regular or recurring travel required for this position.,No,Permanent,Full-time,Competitive,11,No,Other,No,51115,98338,Data Analyst
821991600,2024-12-08,https://www.usajobs.gov/job/821991600,Data Scientist,Department of the Army,DE 4,No,Yes—as determined by the agency policy.,25% or less - You may be expected to travel for this position.,Yes—You may qualify for reimbursement of relocation expenses in accordance with agency policy.,Permanent,Full-time,Competitive,None,No,Secret,No,126342,164245,"Data Analyst, Data Engineer, Data Scientist"
821994100,2024-12-08,https://www.usajobs.gov/job/821994100,Management Analyst,Department of Defense,GS 14,No,Yes—as determined by the agency policy.,Occasional travel - You may be expected to travel for this position.,No,Permanent,Full-time,Competitive,None,No,Secret,Yes,139395,181216,Data Analyst
821995100,2024-12-08,https://www.usajobs.gov/job/821995100,OPERATIONS RESEARCH ANALYST,Department of the Air Force,GS 13,No,Yes—as determined by the agency policy.,Occasional travel - You may be expected to travel for this position.,Yes—You may qualify for reimbursement of relocation expenses in accordance with agency policy.,Permanent,Full-time,Competitive,None,No,Secret,No,104887,136357,Data Analyst
821995400,2024-12-08,https://www.usajobs.gov/job/821995400,Management and Program Analyst,Department of Transportation,FV H - I,Yes—This position is not remote. Telework is authorized for situational and emergencies.,"Occasional travel - The job may require travel from time-to-time, but not on a regular basis. The travel may be for training or other work-related duties.",No,FV H - I,Permanent,Full-time,Excepted,NA,No,Secret,Yes,62607,116712,Data Analyst
821996700,2024-12-08,https://www.usajobs.gov/job/821996700,Information Technology Specialist (APPSW/DATAMGT),Legislative Branch,CP 11,Yes—as determined by the agency policy.,Not required - No Travel Required,No,CP 11,Permanent,Full-time,Excepted,11,No,Not Required,No,141593,178419,"Data Analyst, Data Engineer, Data Scientist"
821996800,2024-12-08,https://www.usajobs.gov/job/821996800,Budget Analyst,Department of the Army,GS 12,No,Yes—as determined by the agency policy.,25% or less - You may be expected to travel up to 10% for this position.,No,Permanent,Full-time,Competitive,None,No,Secret,No,99200,128956,Data Analyst
821998200,2024-12-08,https://www.usajobs.gov/job/821998200,MANAGEMENT AND PROGRAM ANALYST (COOPERATIVE AGREEMENTS),Department of the Army,GS 12,No,Yes—as determined by the agency policy.,"Occasional travel - Training, TDYs, etc...","Yes—Relocation and/or recruitment incentives may be available, if eligible. Incentives are subject to funding availability. PCS is not authorized.",Temporary - Indefinite,Full-time,Excepted,12,No,Secret,No,98232,127698,Data Analyst
821998300,2024-12-08,https://www.usajobs.gov/job/821998300,Management And Program Analyst,Department of the Treasury,OR 60,No,Yes—as determined by the agency policy.,Occasional travel - You may be expected to travel for this position.,No,Permanent,Full-time,Competitive,None,No,Not Required,No,154057,243172,Data Analyst
821999000,2024-12-08,https://www.usajobs.gov/job/821999000,PROGRAM ANALYST,Department of the Air Force,GS 14,No,Yes—as determined by the agency policy.,Occasional travel - You may be expected to travel for this position.,Yes—You may qualify for reimbursement of relocation expenses in accordance with agency policy.,Permanent,Full-time,Competitive,14,No,Sensitive Compartmented Information,Yes,125242,162817,Data Analyst
822002800,2024-12-08,https://www.usajobs.gov/job/822002800,Program Services Analyst,Department of the Army,GS 11,No,No,25% or less - You may be expected to travel for this position.,No,Permanent,Full-time,Competitive,None,No,Secret,No,75715,98426,Data Analyst
822004300,2024-12-08,https://www.usajobs.gov/job/822004300,MANAGEMENT AND PROGRAM ANALYST (HR LIAISON),Department of the Interior,GS 13,No,"Yes—As determined by the agency telework policy. Please see the ""additional information"" section regarding duty stations and eligibility for the remote duty station option.",Occasional travel - You may be expected to travel for this position.,No,Permanent,Full-time,Competitive,13,No,Not Required,No,88520,115079,Data Analyst
822006700,2024-12-08,https://www.usajobs.gov/job/822006700,SUPPLY SYSTEMS ANALYST,Department of the Navy,GS 9,No,Yes—as determined by the agency policy.,Occasional travel - You may be expected to travel for this position.,No,Permanent,Full-time,Competitive,None,No,Secret,No,65145,84688,Data Analyst
822007900,2024-12-08,https://www.usajobs.gov/job/822007900,Physical Scientist,Department of Commerce,GS 14,No,Yes—as determined by the agency policy.,25% or less - You may be expected to travel for this position.,Yes—You may qualify for reimbursement of relocation expenses in accordance with agency policy.,Permanent,Full-time,Competitive,None,No,Not Required,No,123339,181216,Data Scientist
822008200,2024-12-08,https://www.usajobs.gov/job/822008200,Lead Interdisciplinary (Computer Engineer/Computer Scientist),Department of the Army,DB 3,No,Yes—as determined by the agency policy.,25% or less - Business travel required 25% of the time away from the duty station.,No,Permanent,Full-time,Competitive,None,No,Sensitive Compartmented Information,Yes,99200,181216,"Data Engineer, Data Scientist"
822009800,2024-12-08,https://www.usajobs.gov/job/822009800,Physical Scientist,Department of Commerce,GS 14,No,Yes—as determined by the agency policy.,25% or less - You may be expected to travel for this position.,No,Permanent,Full-time,Competitive,None,No,Not Required,No,122198,172581,Data Scientist
822010400,2024-12-08,https://www.usajobs.gov/job/822010400,Research Health Scientist,Department of Veterans Affairs,GS 13,No,Yes—as determined by the agency policy.,Not required,No,Permanent,Part-time,Competitive,None,No,Other,No,104887,136357,Data Scientist
822010900,2024-12-08,https://www.usajobs.gov/job/822010900,MANAGEMENT ANALYST,Department of the Navy,GS 11,No,Yes—as determined by the agency policy.,Occasional travel - You may be expected to travel for this position.,No,Permanent,Full-time,Competitive,11,No,Secret,No,72553,94317,Data Analyst
822011300,2024-12-08,https://www.usajobs.gov/job/822011300,ENGINEERING TECHNICIAN,Department of the Navy,NR 4,No,"Yes—This position is eligible for part time, substantial or ad-hoc telework at the discretion of management.",Occasional travel - You may be expected to travel for this position.,No,Permanent,Full-time,Competitive,None,No,Secret,No,81995,130428,Data Engineer
822014700,2024-12-08,https://www.usajobs.gov/job/822014700,Mechanical Engineer,Department of the Army,GS 11 - 12,No,No,Not required,No,Permanent,Full-time,Competitive,12 - May be selected at any grade level with non-competitive promotion potential to target grade. Non-competitive promotion potential to the target grade based on time-in-grade requirements and demonstrated ability to perform the higher graded duties.,No,Not Required,No,72553,113047,Data Engineer
822015200,2024-12-08,https://www.usajobs.gov/job/822015200,Legislative Analyst,Department of Health and Human Services,GS 14,Yes,"Not applicable, this is a remote position.",Not required,No,Permanent,Full-time,Competitive,14,No,Other,No,122198,191900,Data Analyst
822016200,2024-12-08,https://www.usajobs.gov/job/822016200,Interdisciplinary (Physical Scientist/General Engineer),Department of Commerce,GS 15,No,Yes—as determined by the agency policy.,Occasional travel - You may be expected to travel for this position.,No,Permanent,Full-time,Competitive,None,No,Not Required,No,143736,186854,"Data Engineer, Data Scientist"
822018100,2024-12-08,https://www.usajobs.gov/job/822018100,Program Analyst,Department of Veterans Affairs,GS 9,No,"Yes—Ad-hoc, upon supervisor discretion",Not required,No,Permanent,Full-time,Competitive,11,No,Not Required,No,69154,89900,Data Analyst
822020800,2024-12-08,https://www.usajobs.gov/job/822020800,Management and Program Analyst (Agency Employees Only),Nuclear Regulatory Commission,GG 07 - 13,No,Yes—as determined by the agency policy.,Not required,Yes—Travel expenses associated with interview and/or relocation expenses associated with job offer may be paid to the extent allowed by Federal Travel Regulations.,Permanent,Full-time - Full Time,Excepted,13,No,L Access Authorization,Yes,55924,153354,Data Analyst
822022100,2024-12-08,https://www.usajobs.gov/job/822022100,INTERDISCIPLINARY GENERAL ENGINEER/ARCHITECT,Department of the Navy,GS 13,No,"Yes—This position is eligible for part time, substantial or ad-hoc telework at the discretion of management.",25% or less - Travel is dependent upon position description and availability of funding,Yes—Relocation expenses (i.e. PCS) for candidates outside of the commuting area are authorized in accordance with applicable travel regulations and Department of Navy policy.,Permanent,Full-time,Competitive,None,No,Secret,No,88520,115079,Data Engineer
822022600,2024-12-08,https://www.usajobs.gov/job/822022600,Program Analyst,Department of the Army,GS 12,No,Yes—as determined by the agency policy.,Occasional travel - You may be expected to travel for this position.,No,Permanent,Full-time,Competitive,None,No,Secret,No,95895,124659,Data Analyst
822023000,2024-12-08,https://www.usajobs.gov/job/822023000,Physical Scientist,Department of Commerce,ZP 3,No,Yes—as determined by the agency policy.,Occasional travel - Occasional domestic travel to attend relevant conferences and collaborative meetings.,No,Term - 2 Years,Full-time,Competitive,3,No,Not Required,No,80665,125685,Data Scientist
822025900,2024-12-08,https://www.usajobs.gov/job/822025900,Environmental Engineer,Department of the Army,GS 9 - 11,No,Yes—as determined by the agency policy.,Occasional travel - You may be expected to travel for this position.,No,Permanent,Full-time,Competitive,11,No,Secret,No,59966,94317,Data Engineer
822026600,2024-12-08,https://www.usajobs.gov/job/822026600,MANAGEMENT & PROGRAM ANALYST,Department of Defense,GS 14,No,Yes—as determined by the agency policy.,25% or less - 25% or less business travel may be required.,No,Permanent,Full-time,Competitive,None,No,Not Required,No,135860,181216,Data Analyst
822031000,2024-12-08,https://www.usajobs.gov/job/822031000,Supervisory Management Analyst,Department of Agriculture,GS 14,Yes,"Not applicable, this is a remote position.",Occasional travel - You may be expected to travel for this position.,No,Permanent,Full-time,Competitive,None,Yes,Not Required,No,122198,158860,Data Analyst
822031600,2024-12-08,https://www.usajobs.gov/job/822031600,SUPERVISORYTRAINING INSTRUCTOR (CIVIL ENGINEERING),Department of the Air Force,GS 11,No,Yes—as determined by the agency policy.,Occasional travel - You may be expected to travel for this position.,No,Permanent,Full-time,Competitive,11,Yes,Not Required,No,72553,94317,Data Engineer
822034700,2024-12-08,https://www.usajobs.gov/job/822034700,Program Analyst,General Services Administration,GS 12,"Yes - Must be employed in the Office of Travel, Transportation and Logistics Categories (QM).","Not applicable, this is a remote position.",Occasional travel - Occasional Travel,No,Permanent,Full-time,Competitive,12,No,Not Required,No,86962,140713,Data Analyst
822036100,2024-12-08,https://www.usajobs.gov/job/822036100,SUPERVISORY CIVIL ENGINEER,Department of the Army,GS 13,No,Yes—as determined by the agency policy.,Not required,Yes—You may qualify for reimbursement of relocation expenses in accordance with agency policy.,Permanent,Full-time,Competitive,None,Yes,Not Required,No,106914,138992,Data Engineer
822036900,2024-12-08,https://www.usajobs.gov/job/822036900,MANAGEMENT AND PROGRAM ANALYST,Department of the Air Force,GS 13,No,Yes—as determined by the agency policy.,Occasional travel - You may be expected to travel for this position.,Yes—You may qualify for reimbursement of relocation expenses in accordance with agency policy.,Permanent,Full-time,Competitive,13,No,Secret,No,103409,134435,Data Analyst
822037200,2024-12-08,https://www.usajobs.gov/job/822037200,SUPERVISORY CIVIL ENGINEER,Department of the Army,GS 13,No,Yes—as determined by the agency policy.,Not required,Yes—You may qualify for reimbursement of relocation expenses in accordance with agency policy.,Permanent,Full-time,Competitive,None,Yes,Not Required,No,106914,138992,Data Engineer
822037400,2024-12-08,https://www.usajobs.gov/job/822037400,"General Engineer, AST, Technical Management (Direct Hire)",National Aeronautics and Space Administration,GS 14,No,Yes—as determined by the agency policy.,Occasional travel - You may be expected to travel for this position.,No,Term - Not to exceed 1 year with the option to extend to a maximum of 10 years,Full-time,Competitive,14,No,Not Required,No,140923,183202,Data Engineer
822043800,2024-12-08,https://www.usajobs.gov/job/822043800,INTERDISCIPLINARY GENERAL ENGINEER/ARCHITECT,Department of the Navy,GS 12 - 13,No,"Yes—This position is eligible for part time, substantial or ad-hoc telework at the discretion of management.",Not required,No,Permanent,Full-time,Competitive,13,No,Secret,No,99200,153354,Data Engineer
822046200,2024-12-08,https://www.usajobs.gov/job/822046200,Data Scientist,Department of Veterans Affairs,GS 14,No,Yes—as determined by the agency policy.,Not required,No,Permanent,Full-time,Competitive,None,No,Other,No,152105,191900,"Data Analyst, Data Engineer, Data Scientist"
822047900,2024-12-08,https://www.usajobs.gov/job/822047900,Program Analyst,Department of Veterans Affairs,GS 14,No,Yes—as determined by the agency policy.,Not required,No,Permanent,Full-time,Competitive,None,No,Other,No,152105,191000,Data Analyst
822050800,2024-12-08,https://www.usajobs.gov/job/822050800,"Generalist Counseling, Advocacy and Prevention Analyst",Department of the Navy,NF 4,No,Yes—as determined by the agency policy.,Occasional travel - Up to 20% of travel may be required for this position.,Yes—Authorize in accordance with agency policy.,Permanent,Full-time,Competitive,None,No,Secret,No,86962,105812,Data Analyst
822051300,2024-12-08,https://www.usajobs.gov/job/822051300,Management and Program Analyst,Department of Homeland Security,GS 14,No,Yes—as determined by the agency policy.,Occasional travel - You may be expected to travel for this position.,No,Permanent,Full-time,Competitive,None,No,Sensitive Compartmented Information,Yes,139395,181216,Data Analyst
822052000,2024-12-08,https://www.usajobs.gov/job/822052000,FINANCIAL MANAGEMENT ANALYST,Department of the Navy,GS 9,No,Yes—as determined by the agency policy.,Not required,No,Permanent,Full-time,Competitive,None,No,Secret,No,68297,88786,Data Analyst
822052700,2024-12-08,https://www.usajobs.gov/job/822052700,Supervisory Intelligence Analyst (S&T Analyst),Department of the Army,GG 14,No,Yes—as determined by the agency policy.,Occasional travel - You may be expected to travel for this position.,No,Permanent,Full-time,Excepted,14,Yes,Sensitive Compartmented Information,Yes,122198,187662,Data Analyst
822053300,2024-12-08,https://www.usajobs.gov/job/822053300,Supervisory Interdisciplinary (General Engineer-Landscape Architect-Architect),Department of the Interior,GS 13,No,Yes—as determined by the agency policy.,25% or less - You may be expected to travel for this position.,"Yes—Travel, transportation, and relocation expenses will be paid if the selectee lives outside the local commuting area and is otherwise eligible for reimbursement of relocation expenses in accordance with the Federal Travel Regulation. This reimbursement is taxable income. The NPS does not provide tax, legal or accounting advice. Employees should consult professional tax, legal and accounting advisors regarding concerns about the financial implications of a Permanent Change of Station (PCS).",Permanent,Full-time,Competitive,None,Yes,Not Required,No,103409,134435,Data Engineer
822058800,2024-12-08,https://www.usajobs.gov/job/822058800,MANAGEMENT ANALYST,Selective Service System,GS 11 - 12,No,Yes—as determined by the agency policy.,Occasional travel - You may be expected to travel for this position.,No,Permanent,Full-time,Competitive,12,No,Not Required,No,76671,128956,Data Analyst
822060000,2024-12-08,https://www.usajobs.gov/job/822060000,Civil Engineer,Department of Agriculture,GS 11,No,Yes—as determined by the agency policy.,Occasional travel - You may be expected to travel for this position.,No,Permanent,Full-time,Competitive,None,No,Not Required,No,81596,106541,Data Engineer
822062500,2024-12-08,https://www.usajobs.gov/job/822062500,MANAGEMENT ANALYST,Department of the Navy,DA 3,No,Yes—as determined by the agency policy.,Occasional travel - You may be expected to travel for this position.,No,Permanent,Full-time,Competitive,5,No,Secret,No,69729,99821,Data Analyst
822063500,2024-12-08,https://www.usajobs.gov/job/822063500,Loan Analyst,Department of Agriculture,GS 5 - 9,No,Yes—as determined by the agency policy.,Occasional travel - You may be expected to travel for this position.,No,Permanent,Full-time,Competitive,9,No,Not Required,No,42151,83027,Data Analyst
822063900,2024-12-08,https://www.usajobs.gov/job/822063900,Loan Analyst,Department of Agriculture,GS 5 - 9,No,Yes—as determined by the agency policy.,Occasional travel - You may be expected to travel for this position.,No,Permanent,Full-time,Competitive,9,No,Not Required,No,39576,77955,Data Analyst
822065800,2024-12-08,https://www.usajobs.gov/job/822065800,GENERAL ENGINEER,Department of the Navy,GS 12,No,Yes—as determined by the agency policy.,Occasional travel - You may be expected to travel for this position.,Yes—You may qualify for reimbursement of relocation expenses in accordance with agency policy.,Permanent,Full-time,Competitive,12,No,Secret,No,89443,115528,Data Engineer
822067700,2024-12-08,https://www.usajobs.gov/job/822067700,Supervisory General Engineer,Department of the Army,GS 13,No,Yes—as determined by the agency policy.,Occasional travel - You may be expected to travel for this position. 10% TDY requirement.,Yes—You may qualify for reimbursement of relocation expenses in accordance with agency policy.,Permanent,Full-time,Competitive,None,Yes,Not Required,No,88520,115079,Data Engineer
822070500,2024-12-08,https://www.usajobs.gov/job/822070500,Civil Engineer,Department of the Army,GS 11 - 12,No,Yes—Situational may be authorized by local authority.,Occasional travel - Some travel may be required for training - no more than 15%,Yes—You may qualify for reimbursement of relocation expenses in accordance with agency policy.,Permanent,Full-time,Competitive,12,No,Secret,No,72553,113047,Data Engineer
822071100,2024-12-08,https://www.usajobs.gov/job/822071100,Budget Analyst,Department of the Army,GS 9 - 11,No,Yes—as determined by the agency policy.,Not required,No,"Temporary - Position may be filled as a time-limited promotion, reassignment or change to lower grade not to exceed (NTE) 1 Year by a current permanent Army employee. Extensions may be possible in accordance with guidance on the job announcement.",Full-time,Competitive,11,No,Secret,No,61727,76684,Data Analyst
822071200,2024-12-08,https://www.usajobs.gov/job/822071200,Budget Analyst,Department of the Army,GS 9 - 11,No,Yes—as determined by the agency policy.,Not required,No,Term - Position may be filled as a Term Appointment NTE 2 years. Extensions may be possible in accordance with guidance on the job announcement.,Full-time,Competitive,11,No,Secret,No,61727,74684,Data Analyst
822071900,2024-12-08,https://www.usajobs.gov/job/822071900,OPERATIONS ANALYST,Department of the Army,GS 11,No,Yes—Situational/Ad HOC as determined by the agency policy.,Occasional travel - You may be expected to travel for this position.,No,Permanent,Full-time,Competitive,None,No,Top Secret,Yes,75708,98418,Data Analyst
822072200,2024-12-08,https://www.usajobs.gov/job/822072200,Supervisory Budget Analyst,Department of Commerce,ZA 5,No,Yes—as determined by the agency policy.,Occasional travel - Up to 10% of domestic travel may be required for this position.,No,Permanent,Full-time,Competitive,None,Yes,Not Required,No,163964,191900,Data Analyst
822072400,2024-12-08,https://www.usajobs.gov/job/822072400,Supervisory Budget Analyst,Department of Commerce,ZA 5,No,Yes—as determined by the agency policy.,Occasional travel - Up to 10% of domestic travel may be required for this position.,No,Permanent,Full-time,Competitive,None,Yes,Not Required,No,163964,191900,Data Analyst
822073700,2024-12-08,https://www.usajobs.gov/job/822073700,Management and Program Analyst,General Services Administration,GS 13,Yes,"Not applicable, this is a remote position.",Occasional travel - Travel may be required as needed,No,Permanent,Full-time,Competitive,13,No,Other,No,103409,167336,Data Analyst
822073900,2024-12-08,https://www.usajobs.gov/job/822073900,Civil Engineer (Geotechnical),Department of the Army,GS 12,No,Yes—as determined by the agency policy.,25% or less - You may be expected to travel for this position.,No,Permanent,Full-time,Competitive,None,No,Not Required,No,95694,124398,Data Engineer
822075400,2024-12-08,https://www.usajobs.gov/job/822075400,Information Technology Specialist (DATAMGT),National Archives and Records Administration,GS 14,No,Yes—as determined by the agency policy.,Occasional travel - You may be expected to travel for this position.,No,Permanent,Full-time,Competitive,14,No,Top Secret,Yes,139395,181216,"Data Analyst, Data Engineer, Data Scientist"
822078900,2024-12-08,https://www.usajobs.gov/job/822078900,ENGINEERING TECHNICIAN,Department of the Army,GS 5 - 7,No,Yes—as determined by the agency policy.,Not required,Yes—You may qualify for reimbursement of relocation expenses in accordance with agency policy.,Permanent,Full-time,Competitive,7,No,Not Required,No,39576,63733,Data Engineer
822079200,2024-12-08,https://www.usajobs.gov/job/822079200,Gateways Internship Program- Recent Graduate (Program Analyst),Department of Transportation,FV F,Yes—as determined by agency policy.,"Occasional travel - The job may require travel from time-to-time, but not on a regular basis. The travel may be for training or other work-related duties.",No,FV F,Temporary - Not To Exceed Two (2) Years,Full-time,Excepted,NA,No,Other,No,60755,91135,Data Analyst
822080500,2024-12-08,https://www.usajobs.gov/job/822080500,Civil Engineer,Department of the Army,GS 12,No,Yes—as determined by the agency policy.,Occasional travel - You may be expected to travel for this position.,Yes—You may qualify for reimbursement of relocation expenses in accordance with agency policy.,Permanent,Full-time,Competitive,12,No,Other,No,86962,113047,Data Engineer
822082100,2024-12-08,https://www.usajobs.gov/job/822082100,MANAGEMENT ANALYST,Department of the Navy,GS 12,No,"Yes—This position is eligible for part time, substantial or ad-hoc telework at the discretion of management.",Occasional travel - Travel is dependent upon position description and availability of funding.,Yes—Relocation expenses (i.e. PCS) for candidates outside of the commuting area are authorized in accordance with applicable travel regulations and Department of Navy policy.,Permanent,Full-time,Competitive,None,No,Secret,No,74441,96770,Data Analyst
822086700,2024-12-08,https://www.usajobs.gov/job/822086700,Budget Analyst,Department of Homeland Security,GS 9 - 11,No,Yes—as determined by the agency policy.,25% or less - You may be expected to travel 1 to 5 nights per month for this position.,No,Permanent,Full-time,Competitive,12,No,Secret,Yes,66942,110803,Data Analyst
822087200,2024-12-08,https://www.usajobs.gov/job/822087200,Management and Program Analyst,Department of Commerce,ZA 3,No,Yes—as determined by the agency policy.,25% or less - You may be expected to travel for this position.,No,Permanent,Full-time,Competitive,None,No,Not Required,No,81242,126585,Data Analyst
822087600,2024-12-08,https://www.usajobs.gov/job/822087600,LOAN ANALYST,Department of Agriculture,GS 5 - 9,No,Yes—as determined by the agency policy.,25% or less - You may be expected to travel for this position.,No,Permanent,Full-time,Competitive,9,No,Not Required,No,39576,77955,Data Analyst
822087800,2024-12-08,https://www.usajobs.gov/job/822087800,Management and Program Analyst,Department of Commerce,ZA 2 - 3,No,Yes—as determined by the agency policy.,25% or less - You may be expected to travel for this position.,No,Permanent,Full-time,Competitive,"3 - If you are selected for a position with further promotion potential, you may be non-competitively promoted if you perform successfully and if recommended by management.",No,Not Required,No,54896,126585,Data Analyst
822087900,2024-12-08,https://www.usajobs.gov/job/822087900,Management and Program Analyst,Department of Commerce,ZA 2,No,Yes—as determined by the agency policy.,25% or less - You may be expected to travel for this position.,No,Permanent,Full-time,Competitive,"3 - If you are selected for a position with further promotion potential, you may be non-competitively promoted if you perform successfully and if recommended by management.",No,Not Required,No,54896,96124,Data Analyst
